nombre,url,url_oai,tipo,divulgador
"Anuari de Filologia, Antiqua et Mediaeualia",http://revistes.ub.edu/index.php/AFAM,http://revistes.ub.edu/index.php/AFAM/oai,Revista,Universidad de Barcelona
"Anuari de Filologia, Estudis de Lingüística",http://revistes.ub.edu/index.php/AFEL,http://revistes.ub.edu/index.php/AFEL/oai,Revista,Universidad de Barcelona
"Anuari de Filologia, Literatures Contemporànies",http://revistes.ub.edu/index.php/AFLC,http://revistes.ub.edu/index.php/AFLC/oai,Revista,Universidad de Barcelona
"Anuari de Filologia, Llengües i Literatures Modernes",http://revistes.ub.edu/index.php/AFLM,http://revistes.ub.edu/index.php/AFLM/oai,Revista,Universidad de Barcelona
Anuario del Conflicto Social,http://revistes.ub.edu/index.php/ACS,http://revistes.ub.edu/index.php/ACS/oai,Revista,Universidad de Barcelona
"Anuari de l'Observatori de Biblioteques, Llibres i Lectura",http://www.raco.cat/index.php/AnuariObservatori,http://www.raco.cat/index.php/AnuariObservatori/oai,Revista,Universidad de Barcelona
Anuario de hojas de Warmi,http://www.raco.cat/index.php/HojasWarmi,http://www.raco.cat/index.php/HojasWarmi/oai,Revista,Universidad de Barcelona
Anuario de Psicología,http://revistes.ub.edu/index.php/Anuario-psicologia,http://revistes.ub.edu/index.php/Anuario-psicologia/oai,Revista,Universidad de Barcelona
"Ar@cne, revista electrónica de recursos en internet sobre geografía y ciencias sociales",http://www.raco.cat/index.php/Aracne,http://www.raco.cat/index.php/Aracne/oai,Revista,Universidad de Barcelona
"Assaig de teatre, revista de l'Associació d'Investigació i Experimentació Teatral",http://www.raco.cat/index.php/AssaigTeatre,http://www.raco.cat/index.php/AssaigTeatre/oai,Revista,Universidad de Barcelona
"Astrolabio, revista internacional de filosofia",http://www.raco.cat/index.php/Astrolabio,http://www.raco.cat/index.php/Astrolabio/oai,Revista,Universidad de Barcelona
"Aurora, papeles del Seminario María Zambrano",http://www.raco.cat/index.php/Aurora,http://www.raco.cat/index.php/Aurora/oai,Revista,Universidad de Barcelona
"Bells, Barcelona English language and literature studies",http://www.raco.cat/index.php/Bells,http://www.raco.cat/index.php/Bells/oai,Revista,Universidad de Barcelona
"Biblio 3w, revista bibliográfica de geografía y ciencias sociales",http://www.raco.cat/index.php/Biblio3w,http://www.raco.cat/index.php/Biblio3w/oai,Revista,Universidad de Barcelona
"Bid, textos universitaris de biblioteconomia i documentació",http://www.raco.cat/index.php/BiD,http://www.raco.cat/index.php/BiD/oai,Revista,Universidad de Barcelona
"Biologia on-line, Revista de divulgació de la Facultat de Biologia",http://revistes.ub.edu/index.php/b_on/index,http://revistes.ub.edu/index.php/b_on/index/oai,Revista,Universidad de Barcelona
Boletín Americanista,http://revistes.ub.edu/index.php/BoletinAmericanista/index,http://revistes.ub.edu/index.php/BoletinAmericanista/index/oai,Revista,Universidad de Barcelona
Boletín del Instituto de Estudios Helénicos,http://revistes.ub.edu/index.php/EstudiosHelenicos/index,http://revistes.ub.edu/index.php/EstudiosHelenicos/index/oai,Revista,Universidad de Barcelona
Barcelona Investigación Arte Creación,http://www.hipatiapress.com/hpjournals/index.php/brac/index,http://www.hipatiapress.com/hpjournals/index.php/brac/index/oai,Revista,Universidad de Barcelona
"Cercles, revista d'història cultural",http://revistes.ub.edu/index.php/cercles,http://revistes.ub.edu/index.php/cercles/oai,Revista,Universidad de Barcelona
Clivatge. Estudis i testimonis sobre el conflicte i el canvi socials   ,http://revistes.ub.edu/index.php/clivatge,http://revistes.ub.edu/index.php/clivatge/oai,Revista,Universidad de Barcelona
Collectanea Mathematica,http://www.raco.cat/index.php/CollectaneaMathematica,http://www.raco.cat/index.php/CollectaneaMathematica/oai,Revista,Universidad de Barcelona
"contextos, revista d'antropologia i investigació social",http://revistes.ub.edu/index.php/contextos/,http://revistes.ub.edu/index.php/contextos/oai,Revista,Universidad de Barcelona
"Convivium, Revista de Antropología Social",http://www.raco.cat/index.php/Convivium,http://www.raco.cat/index.php/Convivium/oai,Revista,Universidad de Barcelona
"Coolabah, research in the field of Australian Studies",http://revistes.ub.edu/index.php/coolabah,http://revistes.ub.edu/index.php/coolabah/oai,Revista,Universidad de Barcelona
Crítica Penal y Poder,http://revistes.ub.edu/index.php/CriticaPenalPoder,http://revistes.ub.edu/index.php/CriticaPenalPoder/oai,Revista,Universidad de Barcelona
D'art,http://www.raco.cat/index.php/Dart,http://www.raco.cat/index.php/Dart/oai,Revista,Universidad de Barcelona
Dialectologia: revista electrònica,http://www.raco.cat/index.php/Dialectologia,http://www.raco.cat/index.php/Dialectologia/oai,Revista,Universidad de Barcelona
Digital Education Review,http://revistes.ub.edu/index.php/der,http://revistes.ub.edu/index.php/der/oai,Revista,Universidad de Barcelona
"Duoda, estudis de la diferència sexual",http://www.raco.cat/index.php/DUODA,http://www.raco.cat/index.php/DUODA/oai,Revista,Universidad de Barcelona
E-artDocuments,http://www.raco.cat/index.php/e-art,http://www.raco.cat/index.php/e-art/oai,Revista,Universidad de Barcelona
"Ebre 38, revista internacional de la Guerra Civil, 1936-1939",http://www.raco.cat/index.php/Ebre,http://www.raco.cat/index.php/Ebre/oai,Revista,Universidad de Barcelona
Enseñanza de las ciencias sociales: revista de investigación,http://www.raco.cat/index.php/EnsenanzaCS,http://www.raco.cat/index.php/EnsenanzaCS/oai,Revista,Universidad de Barcelona
Estudios de fonética experimental,http://www.raco.cat/index.php/EFE,http://www.raco.cat/index.php/EFE/oai,Revista,Universidad de Barcelona
Estudis d'història agrària,http://www.raco.cat/index.php/EHA,http://www.raco.cat/index.php/EHA/oai,Revista,Universidad de Barcelona
"Ex novo, revista d'història i humanitats",http://www.raco.cat/index.php/ExNovo,http://www.raco.cat/index.php/ExNovo/oai,Revista,Universidad de Barcelona
"Filmhistoria, Revista de Historia y Cine",http://revistes.ub.edu/index.php/filmhistoria,http://revistes.ub.edu/index.php/filmhistoria/oai,Revista,Universidad de Barcelona
"Geo Crítica, cuadernos críticos de geografía humana",http://www.raco.cat/index.php/GeoCritica,http://www.raco.cat/index.php/GeoCritica/oai,Revista,Universidad de Barcelona
Geologica Acta,http://revistes.ub.edu/index.php/GEOACTA/,http://revistes.ub.edu/index.php/GEOACTA/oai,Revista,Universidad de Barcelona
"Gimbernat, revista catalana d'història de la medicina i de la ciència",http://www.raco.cat/index.php/Gimbernat,http://www.raco.cat/index.php/Gimbernat/oai,Revista,Universidad de Barcelona
Índice Histórico Español,http://revistes.ub.edu/index.php/IHE,http://revistes.ub.edu/index.php/IHE/oai,Revista,Universidad de Barcelona
Interactive Educational Multimedia,http://revistes.ub.edu/index.php/IEM,http://revistes.ub.edu/index.php/IEM/oai,Revista,Universidad de Barcelona
Journal of Evolutionary Studies in Business,http://revistes.ub.edu/index.php/JESB,http://revistes.ub.edu/index.php/JESB/oai,Revista,Universidad de Barcelona
"Lectora, revista de dones i textualitat",http://revistes.ub.edu/index.php/LSC,http://revistes.ub.edu/index.php/lectora/oai,Revista,Universidad de Barcelona
"Matèria, Revista internacional d'Art",http://revistes.ub.edu/index.php/materia,http://revistes.ub.edu/index.php/materia/oai,Revista,Universidad de Barcelona
"Musas, Revista de Investigación en Mujer, Salud y Sociedad",http://revistes.ub.edu/index.php/MUSAS/,http://revistes.ub.edu/index.php/MUSAS/oai,Revista,Universidad de Barcelona
"Observar, articles d'investigació originals sobre art",http://www.raco.cat/index.php/Observar,http://www.raco.cat/index.php/Observar/oai,Revista,Universidad de Barcelona
On the w@terfront,http://www.raco.cat/index.php/Waterfront,http://www.raco.cat/index.php/Waterfront/oai,Revista,Universidad de Barcelona
Oxíroma Revista Internacional de Ética y Política,http://revistes.ub.edu/index.php/oximora/index,http://revistes.ub.edu/index.php/oximora/index/oai,Revista,Universidad de Barcelona
"Pedralbes, revista d'història moderna",http://www.raco.cat/index.php/Pedralbes,http://www.raco.cat/index.php/Pedralbes/oai,Revista,Universidad de Barcelona
"Phonica, Habla, Voz y Sonido",http://revistes.ub.edu/index.php/phonica/,http://revistes.ub.edu/index.php/phonica/oai,Revista,Universidad de Barcelona
"Pyrenae, Prehistòria, Història Antiga i Arqueologia",http://www.raco.cat/index.php/Pyrenae,http://www.raco.cat/index.php/Pyrenae/oai,Revista,Universidad de Barcelona
Quaderns d'Italià,http://www.raco.cat/index.php/QuadernsItalia,http://www.raco.cat/index.php/QuadernsItalia/oai,Revista,Universidad de Barcelona
"Reire, Revista d'Innovació i Recerca en Educació",http://revistes.ub.edu/index.php/REIRE/,http://revistes.ub.edu/index.php/REIRE/oai,Revista,Universidad de Barcelona
"Ridu, Revista d'Innovació Docent Universitària",http://revistes.ub.edu/index.php/RIDU/,http://revistes.ub.edu/index.php/RIDU/oai,Revista,Universidad de Barcelona
Revista de Bioética y Derecho,http://revistes.ub.edu/index.php/RBD/,http://revistes.ub.edu/index.php/RBD/oai,Revista,Universidad de Barcelona
Revista de Educación y Derecho,http://revistes.ub.edu/index.php/RED,http://revistes.ub.edu/index.php/RED/oai,Revista,Universidad de Barcelona
Revista de Estudios Globales y Arte Contemporáneo,http://revistes.ub.edu/index.php/REGAC/,http://revistes.ub.edu/index.php/REGAC/oai,Revista,Universidad de Barcelona
Revista de geografia,http://www.raco.cat/index.php/RevistaGeografia,http://www.raco.cat/index.php/RevistaGeografia/oai,Revista,Universidad de Barcelona
Revista de Historia Industrial,http://www.raco.cat/index.php/HistoriaIndustrial,http://www.raco.cat/index.php/HistoriaIndustrial/oai,Revista,Universidad de Barcelona
"Ridas, Revista Iberoamericana de Aprendizaje Servicio",http://revistes.ub.edu/index.php/RIDAS/,http://revistes.ub.edu/index.php/RIDAS/oai,Revista,Universidad de Barcelona
"Scripta Nova, revista electrónica de geografía y ciencias sociales",http://www.raco.cat/index.php/ScriptaNova,http://www.raco.cat/index.php/ScriptaNova/oai,Revista,Universidad de Barcelona
"Segle XX, revista catalana d'història",http://revistes.ub.edu/index.php/segleXX/,http://revistes.ub.edu/index.php/segleXX/oai,Revista,Universidad de Barcelona
"Suhayl, International Journal for the History of the Exact and Natural Sciences in Islamic Civilisation",http://www.raco.cat/index.php/Suhayl,http://www.raco.cat/index.php/Suhayl/oai,Revista,Universidad de Barcelona
"Svmma, Revista de Cultures Medievals",http://revistes.ub.edu/index.php/SVMMA/,http://revistes.ub.edu/index.php/SVMMA/oai,Revista,Universidad de Barcelona
"Sebarc, Sylloge epigraphica Barcinonensis",http://www.raco.cat/index.php/SEBarc,http://www.raco.cat/index.php/SEBarc/oai,Revista,Universidad de Barcelona
Temps d'Educació,http://www.raco.cat/index.php/TempsEducacio,http://www.raco.cat/index.php/TempsEducacio/oai,Revista,Universidad de Barcelona
"Transfer, revista electrónica sobre traducción e interculturalidad",http://www.raco.cat/index.php/Transfer,http://www.raco.cat/index.php/Transfer/oai,Revista,Universidad de Barcelona
Geologica Acta,http://www.geologica-acta.com/HomeAC.do,http://www.geologica-acta.com/HomeAC.do/index.php/index/oai,Revista,Universidad de Barcelona
Dialectologia,http://www.publicacions.ub.es/revistes/dialectologia6/,http://www.publicacions.ub.es/revistes/dialectologia6/oai,Revista,Universidad de Barcelona
"Scripta Nova, Revista de Geografía y Ciencias Sociales",http://www.ub.es/geocrit/nova.htm,http://www.ub.es/geocrit/nova.htm/oai,Revista,Universidad de Barcelona
"Convivium, Revista de Filosofía",http://www.raco.cat/index.php/Convivium,http://www.raco.cat/index.php/convivium/oai,Revista,Universidad de Barcelona
"Riubu, Repositorio Institucional de la Universidad de burgos ",http://riubu.ubu.es/,http://riubu.ubu.es/oai/request,Repositorio Institucional,Universidad de Burgos
"Rodin, Repositorio Institucional de la Universidad de Cádiz ",http://rodin.uca.es/,http://rodin.uca.es/oai/request,Repositorio Institucional,Universidad de Cádiz
"Commons, Revista de Comunicación y Ciudadanía Digital",http://reuredc.uca.es/index.php/cayp/,http://reuredc.uca.es/index.php/index/oai,Revista,Universidad de Cádiz
"Ucrea, Repositorio abierto de la Universidad de Cantabria",http://repositorio.unican.es/xmlui,http://repositorio.unican.es/oai/request,Repositorio Institucional,Universidad de Cantabria
Portal de Revistas Científicas de la Universidad de Castilla-La Mancha,https://revista.uclm.es/index.php,https://www.revista.uclm.es/index.php/index/oai,Portal de Revistas,Universidad de Castilla-La Mancha
"Ruidera, Repositorio Institucional de la Universidad de Castilla-La mancha ",https://ruidera.uclm.es/,https://ruidera.uclm.es/oai/request,Repositorio Institucional,Universidad de Castilla-La Mancha
Cuadernos de Investigación Musical,https://revista.uclm.es/index.php/cuadernosdeinvestigacionmusical,https://revista.uclm.es/index.php/cuadernosdeinvestigacionmusical/oai,Revista,Universidad de Castilla-La Mancha
Experiencias Docentes en Redes de Computadores,https://revista.uclm.es/index.php/edonet,https://revista.uclm.es/index.php/edonet/oai,Revista,Universidad de Castilla-La Mancha
"Multiárea, Revista de didáctica",https://revista.uclm.es/index.php/multiareae,https://revista.uclm.es/index.php/multiareae/oai,Revista,Universidad de Castilla-La Mancha
"Ocnos, Revista de estudios sobre lectura",https://revista.uclm.es/index.php/ocnos,https://revista.uclm.es/index.php/ocnos/oai,Revista,Universidad de Castilla-La Mancha
"Ruiderae, Revista de Unidades de Información. Descripción de Experiencias y Resultados Aplicados",https://revista.uclm.es/index.php/ruiderae,https://revista.uclm.es/index.php/ruiderae/oai,Revista,Universidad de Castilla-La Mancha
Revista Jurídica de Castilla-La Mancha,https://revista.uclm.es/index.php/revistajuridicacastillalamancha,https://revista.uclm.es/index.php/revistajuridicacastillalamancha/oai,Revista,Universidad de Castilla-La Mancha
"Cesco, Revista de Derecho de Consumo",https://revista.uclm.es/index.php/cesco,https://revista.uclm.es/index.php/cesco/oai,Revista,Universidad de Castilla-La Mancha
"Ensayos, Revista de la Facultad de Educación de Albacete",https://revista.uclm.es/index.php/ensayos,https://revista.uclm.es/index.php/ensayos/oai,Revista,Universidad de Castilla-La Mancha
Praxis Sociológica,https://revista.uclm.es/index.php/praxissociologica,https://revista.uclm.es/index.php/praxissociologica/oai,Revista,Universidad de Castilla-La Mancha
Gil de Albornoz de Ciencias Jurídicas y Sociales,https://revista.uclm.es/index.php/gildealbornoz,https://revista.uclm.es/index.php/gildealbornoz/oai,Revista,Universidad de Castilla-La Mancha
Portal de Revistas Científicas de la Universidad de Córdoba,https://www.uco.es/revistas/index.php/index,https://www.uco.es/revistas/index.php/index/oai,Portal de Revistas,Universidad de Córdoba
"Helvia, Repositorio Institucional de la Universidad de Cordoba ",http://helvia.uco.es/,http://helvia.uco.es/oai/request,Repositorio Institucional,Universidad de Córdoba
Collectanea Christiana Orientalia,https://www.uco.es/revistas/index.php/cco,https://www.uco.es/revistas/index.php/cco/oai,Revista,Universidad de Córdoba
Historia y Genealogía,https://www.uco.es/revistas/index.php/hyg,https://www.uco.es/revistas/index.php/hyg/oai,Revista,Universidad de Córdoba
"Archivos de Zootecnia, Revista Trimestral",http://www.uco.es/organiza/servicios/publica/az/az.htm,https://www.uco.es/ucopress/az/index.php/az/oai,Revista,Universidad de Córdoba
Revista de Docencia y Derecho,reduca.www.uco.es,http://www.uco.es/docencia/grupos/reduca/index.php/reduca/oai,Revista,Universidad de Córdoba
"Littera Aperta, Revista de Literatura y Cultura",http://www.uco.es/litteraaperta/index.php/litteraaperta/,http://www.uco.es/litteraaperta/index.php/index/oai,Revista,Universidad de Córdoba
"Loyola, Repositorio Institucional de la Universidad de Deusto",http://loyola.biblioteca.deusto.es/,http://loyola.biblioteca.deusto.es/oai/request,Repositorio Institucional,Universidad de Deusto
Portal de Revistas de la Universidad de Extremadura,http://mascvuex.unex.es/revistas/index.php?journal=relatec,http://campusvirtual.unex.es/revistas/index.php/index/oai,Portal de Revistas,Universidad de Extremadura
"Dehesa, Repositorio Institucional de la Universidad de Extremadura ",http://dehesa.unex.es:8080/xmlui,http://dehesa.unex.es/oai/request,Repositorio Institucional,Universidad de Extremadura
"Tejuelo, Didáctica de la Lengua y la Literatura ",http://mascvuex.unex.es/revistas/index.php/tejuelo,http://campusvirtual.unex.es/revistas/index.php/tejuelo/oai,Revista,Universidad de Extremadura
"Relatec, Revista Latinoamericana de Tecnología Educativa",http://relatec.unex.es/,http://campusvirtual.unex.es/revistas/index.php/relatec/oai,Revista,Universidad de Extremadura
Puertas a la Lectura,http://mascvuex.unex.es/revistas/index.php/puertas_a_la_lectura,http://campusvirtual.unex.es/revistas/index.php/puertas_a_la_lectura/oai,Revista,Universidad de Extremadura
"Redex, Revista de Educación de Extremadura",http://mascvuex.unex.es/revistas/index.php/redex,http://campusvirtual.unex.es/revistas/index.php/redex/oai,Revista,Universidad de Extremadura
Avances en Investigación sobre la Contaminación Ambiental,http://mascvuex.unex.es/revistas/index.php/aica,http://campusvirtual.unex.es/revistas/index.php/aica/oai,Revista,Universidad de Extremadura
"Campo Abierto, Revista de Educación",http://mascvuex.unex.es/revistas/index.php/campoabierto,http://campusvirtual.unex.es/revistas/index.php/campoabierto/oai,Revista,Universidad de Extremadura
Portal de Revistas Científicas de la Universidad de Gérona,http://ojs.udg.edu/index.php/,http://ojs.udg.edu/index.php/oai,Portal de Revistas,Universidad de Gerona
"Dugimedia, Repositorio Digital de la Universidad de Gerona ",http://diobma.udg.edu/,http://diobma.udg.edu/dspace-oai/request,Repositorio Institucional,Universidad de Gerona
"Dugidocs, Repositorio Institucional de la Universidad de Gerona ",http://dugi-doc.udg.edu/,http://dugi-doc.udg.edu/dspace-oai/request,Repositorio Institucional,Universidad de Gerona
"Dugifonsespecials, Repositorio de Manuscritos de la Universidad de Gerona ",http://dugifonsespecials.udg.edu/,http://dugifonsespecials.udg.edu/dspace-oai/request,Repositorio Institucional,Universidad de Gerona
"Communication Papers, periodismo, comunicación audiovisual y publicidad",http://ojs.udg.edu/index.php/CommunicationPapers,http://ojs.udg.edu/index.php/CommunicationPapers/oai,Revista,Universidad de Gerona
New perspectives on sustainability,http://ojs.udg.edu/index.php/perspectives,http://ojs.udg.edu/index.php/perspectives/oai,Revista,Universidad de Gerona
"Pedagogia i Treball Social, Revista de ciències socials aplicades ",http://ojs.udg.edu/index.php/pedagogia_i_treball_social,http://ojs.udg.edu/index.php/pedagogia_i_treball_social/oai,Revista,Universidad de Gerona
"Studia Aurea, Revista de Literatura Española y Teoría Literaria del Renacimiento y Siglo de Oro",http://www.studiaaurea.com,http://www.studiaaurea.com/oai,Revista,"Universidad de Gerona, Universidad Autónoma de Barcelona"
Portal de revistas de la Universidad de Granada,ojs.revistaseug.ugr.es,http://revistaseug.ugr.es/index.php/index/oai,Portal de Revistas,Universidad de Granada
"Digibug, Repositorio Institucional de la Universidad de Granada ",http://digibug.ugr.es/,http://digibug.ugr.es/oai/request,Repositorio Institucional,Universidad de Granada
Language Design. Journal of Theoretical and Experimental Linguistics,http://elies.rediris.es/Language_Design/editorial_info.html,http://elies.rediris.es/Language_Design/editorial_info.html/oai,Revista,Universidad de Granada
"Journal for Educators, Teachers and Trainers, Universidad de Granada",http://www.ugr.es/local/jett,http://jett.labosfor.com/index.php/index/oai,Revista,Universidad de Granada
Revista Miscelánea de Estudios Árabes y Hebraicos,http://meahhebreo.com/,http://meahhebreo.com/index.php/index/oai,Revista,Universidad de Granada
Revista Mundo Eslavo,http://mundoeslavo.com/index.php/meslav,http://mundoeslavo.com/index.php/index/oai,Revista,Universidad de Granada
"Profesorado, Revista de Currículum y Formación del Profesorado",http://recyt.fecyt.es/index.php/profesorado,http://recyt.fecyt.es/index.php/index/oai,Revista,Universidad de Granada
"Anales de La Cátreda Francisco Suárez, revista de filosofía Jurídica y política",http://revistaseug.ugr.es/index.php/acfs,http://revistaseug.ugr.es/index.php/acfs/oai,Revista,Universidad de Granada
Annals of Multicore and GPU Programming,http://revistaseug.ugr.es/index.php/amgp,http://revistaseug.ugr.es/index.php/amgp/oai,Revista,Universidad de Granada
"Arenal, Revista de Historia de las Mujeres",http://revistaseug.ugr.es/index.php/arenal,http://revistaseug.ugr.es/index.php/arenal/oai,Revista,Universidad de Granada
"Ars Pharmaceutica, Revista de Ciencias Farmacéuticas",http://revistaseug.ugr.es/index.php/ars,http://revistaseug.ugr.es/index.php/ars/oai,Revista,Universidad de Granada
"Chronica Nova, Revista de Historia Moderna",http://revistaseug.ugr.es/index.php/cnova,http://revistaseug.ugr.es/index.php/cnova/oai,Revista,Universidad de Granada
Cuadernos de Arte,http://revistaseug.ugr.es/index.php/caug,http://revistaseug.ugr.es/index.php/caug/oai,Revista,Universidad de Granada
Cuadernos Geográficos,http://revistaseug.ugr.es/index.php/cuadgeo,http://revistaseug.ugr.es/index.php/cuadgeo/oai,Revista,Universidad de Granada
Cuadernos de Prehistoria y Arqueología,http://revistaseug.ugr.es/index.php/cpag,http://revistaseug.ugr.es/index.php/cpag/oai,Revista,Universidad de Granada
"CRE, Cuadernos de Rústica Española ",http://revistaseug.ugr.es/index.php/cre,http://revistaseug.ugr.es/index.php/cre/oai,Revista,Universidad de Granada
"Dynamis, Acta Hispanica ad Medicinae Scientiarumque Historiam Illustrandam, Revista de Historia de la Medicina",http://revistaseug.ugr.es/index.php/dynamis,http://revistaseug.ugr.es/index.php/dynamis/oai,Revista,Universidad de Granada
"E-Rph, Revista de Patrimonio Histórico",http://revistaseug.ugr.es/index.php/erph,http://revistaseug.ugr.es/index.php/erph/oai,Revista,Universidad de Granada
"Florentia Iliberritana, Revista de Estudios de Antigüedad  Clásica",http://revistaseug.ugr.es/index.php/florentia,http://revistaseug.ugr.es/index.php/florentia/oai,Revista,Universidad de Granada
"Miscelánea de Estudios Árabes y Hebraicos, Sección Árabe-Islam",http://revistaseug.ugr.es/index.php/meaharabe,http://revistaseug.ugr.es/index.php/meaharabe/oai,Revista,Universidad de Granada
"Miscelánea de Estudios Árabes y Hebraicos, Sección Hebreo",http://revistaseug.ugr.es/index.php/meahhebreo,http://revistaseug.ugr.es/index.php/meahhebreo/oai,Revista,Universidad de Granada
"Mundo Eslavo, Revista Iberoamericana de Estudios Eslavos",http://revistaseug.ugr.es/index.php/meslav,http://revistaseug.ugr.es/index.php/meslav/oai,Revista,Universidad de Granada
"Publicaciones, Revista de titulaciones de Formación del Profesorado",http://revistaseug.ugr.es/index.php/publicaciones,http://revistaseug.ugr.es/index.php/publicaciones/oai,Revista,Universidad de Granada
"Quiroga, Revista de Patrimonio Iberoamericano",http://revistaseug.ugr.es/index.php/quiroga,http://revistaseug.ugr.es/index.php/quiroga/oai,Revista,Universidad de Granada
Revista de Paz y Conflictos,http://revistaseug.ugr.es/index.php/revpaz,http://revistaseug.ugr.es/index.php/revpaz/oai,Revista,Universidad de Granada
"Revista Letral, Estudios Literarios Latinoamericanos y Españoles",http://revistaseug.ugr.es/index.php/letral,http://revistaseug.ugr.es/index.php/letral/oai,Revista,Universidad de Granada
"Sendebar, Revista Internacional de Traducción e Interpretación",http://revistaseug.ugr.es/index.php/sendebar,http://revistaseug.ugr.es/index.php/sendebar/oai,Revista,Universidad de Granada
"Sobre, Prácticas Artísticas y Políticas de la Edición",http://revistaseug.ugr.es/index.php/sobre,http://revistaseug.ugr.es/index.php/sobre/oai,Revista,Universidad de Granada
"Sociocriticism, Perspectiva Social y Socialidad delv Producto Cultural",http://revistaseug.ugr.es/index.php/sociocriticism,http://revistaseug.ugr.es/index.php/sociocriticism/oai,Revista,Universidad de Granada
Trabajo Social Global,http://revistaseug.ugr.es/index.php/tsg,http://revistaseug.ugr.es/index.php/tsg/oai,Revista,Universidad de Granada
"Zoologia Baetica, An International Journal of Zoology",http://revistaseug.ugr.es/index.php/zoobaetica,http://revistaseug.ugr.es/index.php/zoobaetica/oai,Revista,Universidad de Granada
Revista del Centro de Estudios Históricos de Granada y su Reino,http://www.cehgr.es/revista/index.php/cehgr/,http://www.cehgr.es/revista/index.php/index/oai,Revista,Universidad de Granada
"Revista Letral, Revista Electrónica de Estudios Transatlánticos de Literatura",http://www.proyectoletral.es/revista/,http://www.proyectoletral.es/revista/index.php/index/oai,Revista,Universidad de Granada
Portal de Revistas Científicas de la Universidad de Huelva,http://www.uhu.es/publicaciones/ojs/index.php/,http://www.uhu.es/publicaciones/ojs/index.php/index/oai,Portal de Revistas,Universidad de Huelva
"Arias Montano, Repositorio Institucional de la Universidad de Huelva",http://rabida.uhu.es/dspace,http://rabida.uhu.es/dspace-oai/request,Repositorio Institucional,Universidad de Huelva
"Canada and Beyond, A Journal of Canadian Literary and Cultural Studies",http://www.uhu.es/publicaciones/ojs/index.php/CanadaBeyond,http://www.uhu.es/publicaciones/ojs/index.php/CanadaBeyond/oai,Revista,Universidad de Huelva
Análisis y Modificación de Conducta,http://www.uhu.es/publicaciones/ojs/index.php/amc,http://www.uhu.es/publicaciones/ojs/index.php/amc/oai,Revista,Universidad de Huelva
"En-clave pedagógica, Revista Internacional de Investigación e Innovación Educativa",http://www.uhu.es/publicaciones/ojs/index.php/xxi,http://www.uhu.es/publicaciones/ojs/index.php/xxi/oai,Revista,Universidad de Huelva
"Enlightening Tourism, A Pathmaking Journal",http://www.uhu.es/publicaciones/ojs/index.php/et,http://www.uhu.es/publicaciones/ojs/index.php/et/oai,Revista,Universidad de Huelva
"Erebea, Revista de Humanidades y Ciencias Sociales",http://www.uhu.es/publicaciones/ojs/index.php/erebea,http://www.uhu.es/publicaciones/ojs/index.php/erebea/oai,Revista,Universidad de Huelva
"Exemplaria Classica, Classical Philology in the fields of manuscripts",http://www.uhu.es/publicaciones/ojs/index.php/exemplaria,http://www.uhu.es/publicaciones/ojs/index.php/exemplaria/oai,Revista,Universidad de Huelva
Huelva en su Historia,http://www.uhu.es/publicaciones/ojs/index.php/huelvahistoria,http://www.uhu.es/publicaciones/ojs/index.php/huelvahistoria/oai,Revista,Universidad de Huelva
"Onoba, Revista de Arqueología y Antigüedad",http://www.uhu.es/publicaciones/ojs/index.php/onoba,http://www.uhu.es/publicaciones/ojs/index.php/onoba/oai,Revista,Universidad de Huelva
"Revista de Educación, Motricidad e Investigación",http://www.uhu.es/publicaciones/ojs/index.php/e-moti-on,http://www.uhu.es/publicaciones/ojs/index.php/e-moti-on/oai,Revista,Universidad de Huelva
"Trabajo, Revista de Relaciones Laborales",http://www.uhu.es/publicaciones/ojs/index.php/trabajo,http://www.uhu.es/publicaciones/ojs/index.php/trabajo/oai,Revista,Universidad de Huelva
"Portularia, Revista de Trabajo Social",http://recyt.fecyt.es/index.php/PORT,http://recyt.fecyt.es/index.php/PORT/oai,Revista,Universidad de Huelva
Portal de Revistas Científicas de la Universidad de Jaén,http://revistaselectronicas.ujaen.es/index.php/index,http://revistaselectronicas.ujaen.es/index.php/index/oai,Portal de Revistas,Universidad de Jaén
"Ruja, Repositorio Institucional de la Universidad de Jaén ",http://ruja.ujaen.es,http://ruja.ujaen.es/oai/request,Repositorio Institucional,Universidad de Jaén
Agua y Territorio,http://revistaselectronicas.ujaen.es/index.php/atma,http://revistaselectronicas.ujaen.es/index.php/atma/oai,Revista,Universidad de Jaén
Antropología Experimental,http://revistaselectronicas.ujaen.es/index.php/rae,http://revistaselectronicas.ujaen.es/index.php/rae/oai,Revista,Universidad de Jaén
Arqueología y Territorio Medieval,http://revistaselectronicas.ujaen.es/index.php/ATM,http://revistaselectronicas.ujaen.es/index.php/ATM/oai,Revista,Universidad de Jaén
Arte y Movimiento,http://revistaselectronicas.ujaen.es/index.php/artymov,http://revistaselectronicas.ujaen.es/index.php/artymov/oai,Revista,Universidad de Jaén
Aula de Encuentro,http://revistaselectronicas.ujaen.es/index.php/ADE,http://revistaselectronicas.ujaen.es/index.php/ADE/oai,Revista,Universidad de Jaén
Boletín de Literatura Oral,http://revistaselectronicas.ujaen.es/index.php/blo,http://revistaselectronicas.ujaen.es/index.php/blo/oai,Revista,Universidad de Jaén
